source_id,source_type,publisher,title,url,version,observed_at,verification_scope
allwinner:product-page:v821,manufacturer_product_page,Allwinner,Allwinner V821 official product page,https://www.allwinnertech.com/index.php?c=product&a=index&id=136,live-product-page;sha256:5622e52d514fb25d062c0a26ac271635ff015908c8172ce4209d65a679351847,2026-08-22T16:13:28+00:00,"V821 MCU core, wireless/video functions and interfaces."
allwinner:product-page:v837s,manufacturer_product_page,Allwinner,Allwinner V837s official product page,https://www.allwinnertech.com/index.php?c=product&a=index&id=105,live-product-page;sha256:bdee757cbe3393dd491fbe0726abfbd0d9213e5ca11e43f8c566a501b953129a,2026-08-22T16:13:28+00:00,"V837s MCU core, vision accelerators and interfaces."
allwinner:product-page:v838,manufacturer_product_page,Allwinner,Allwinner V838 official product page,https://www.allwinnertech.com/index.php?c=product&a=index&id=147,live-product-page;sha256:8293dc800904ec423504b4384442c9312159934e740093ebe8086bb80435a038,2026-08-22T16:13:28+00:00,"V838 MCU core, vision accelerators and interfaces."
allwinner:product-page:v851s,manufacturer_product_page,Allwinner,Allwinner V851s official product page,https://www.allwinnertech.com/index.php?c=product&a=index&id=118,live-product-page;sha256:add3afb346780232ae8047606bed8b9b7c017977f83c24dec39b5f0063872f58,2026-08-22T16:13:28+00:00,"V851s MCU core, vision accelerators and interfaces."
allwinner:product-page:v853,manufacturer_product_page,Allwinner,Allwinner V853 official product page,https://www.allwinnertech.com/index.php?c=product&a=index&id=117,live-product-page;sha256:d05fa2cac01913b06ce495b8398b0b81b6faf65b52c9c911ab8fb9191ba8c4ad,2026-08-22T16:13:28+00:00,"V853 MCU core, vision accelerators and interfaces."
allwinner:product-page:v861,manufacturer_product_page,Allwinner,Allwinner V861 official product page,https://www.allwinnertech.com/index.php?c=product&a=index&id=148,live-product-page;sha256:03fc83c37a78f24203f4361b943f2a2f71bda60a6745e9ae528879fd72d972ad,2026-08-22T16:13:28+00:00,"V861 MCU core, vision accelerators and interfaces."
allwinner:product-page:v881,manufacturer_product_page,Allwinner,Allwinner V881 official product page,https://www.allwinnertech.com/index.php?c=product&a=index&id=150,live-product-page;sha256:209fb43d44a0ff2bdb2a09e49050416b506698649131645d7e4740323f0fa8b1,2026-08-22T16:13:28+00:00,"V881 MCU core, vision accelerators and interfaces."
allwinner:product-page:xr819,manufacturer_product_page,Allwinner,Allwinner XR819 official product page,https://www.allwinnertech.com/index.php?c=product&a=index&id=134,live-product-page;sha256:d949c633401ccdb135dedb08682e9823045ee05d9823efa2983af9703d1bec46,2026-08-22T16:13:28+00:00,XR819/XR819s/XR829 wireless connectivity selector rows.
allwinner:xr806:official-docs,manufacturer_documentation_page,Allwinner,XR806 official developer documentation,https://xr806.docs.aw-ol.com/,live-docs;sha256:8f5a3d8d97cb4f815541869543c36ab33a67bf299fb3f4834c7f3eee84b12d62,2026-08-22T16:13:28+00:00,"XR806AF2L identity, core, clock, memory, wireless, security, package and process data."
allwinner:xradio:xr808-datasheet-v1.1,manufacturer_datasheet,XRadioTech,XR808 Datasheet,https://raw.githubusercontent.com/XradioTech/xradiotech.github.io/master/docs/doc/XR808/XR808_Datasheet_V1.1.pdf,1.1;sha256:20b9cde8debde9ef0f8e35dda969605c4aa572962dd8082c6952a9d1e6aac8c2,2026-08-22T16:13:28+00:00,"XR808CT0/XR808CT2 exact variants, memory, package and peripheral resources."
allwinner:xradio:xr809-datasheet-v1.1,manufacturer_datasheet,XRadioTech,XR809 Datasheet,https://raw.githubusercontent.com/XradioTech/xradiotech.github.io/master/docs/doc/XR809/XR809_Datasheet_V1.1.pdf,1.1;sha256:3a2868a735e805f38625ec78d17e90d6075e7ba16b849c2afa17e31e8cdbd6ff,2026-08-22T16:13:28+00:00,"XR809 exact device, memory, package and peripheral resources."
allwinner:xradio:xr871-datasheet-v1.21,manufacturer_datasheet,XRadioTech,XR871 Datasheet,https://raw.githubusercontent.com/XradioTech/xradiotech.github.io/master/docs/doc/XR871/XR871_Datasheet_V1.21.pdf,1.21;sha256:7db8be99090346f3063ecbcc20bf89bea061fd28937666361858c3d128d59483,2026-08-22T16:13:28+00:00,"XR871GT/XR871ET exact variants, memory, package and peripheral resources."
allwinner:xradio:xr872-datasheet-v1.05,manufacturer_datasheet,XRadioTech,XR872 Datasheet,https://raw.githubusercontent.com/XradioTech/xradiotech.github.io/master/docs/doc/XR872/XR872_Datasheet_V1.05.pdf,1.05;sha256:0878f303022f6a1a17f7abcc5d821afb8e1a7feac589b5f4d698cedea671895c,2026-08-22T16:13:28+00:00,"XR872AT/XR872ET exact variants, memory, package and peripheral resources."
artery:cmsis:at32a403a,manufacturer_cmsis_driver,ArteryTek,ArteryTek AT32A403A CMSIS Driver,https://github.com/ArteryTek/AT32A403A_CMSIS_Driver,main,2026-08-24T07:52:02+00:00,Exact device macro names and processor capabilities from the family driver repository.
artery:cmsis:at32a423,manufacturer_cmsis_driver,ArteryTek,ArteryTek AT32A423 CMSIS Driver,https://github.com/ArteryTek/AT32A423_CMSIS_Driver,main,2026-08-24T07:52:02+00:00,Exact device macro names and processor capabilities from the family driver repository.
artery:cmsis:at32f011,manufacturer_cmsis_driver,ArteryTek,ArteryTek AT32F011 CMSIS Driver,https://github.com/ArteryTek/AT32F421_CMSIS_Driver,main,2026-08-24T07:52:02+00:00,Exact device macro names and processor capabilities from the family driver repository.
artery:cmsis:at32f402,manufacturer_cmsis_driver,ArteryTek,ArteryTek AT32F402 CMSIS Driver,https://github.com/ArteryTek/AT32F402_405_CMSIS_Driver,main,2026-08-24T07:52:02+00:00,Exact device macro names and processor capabilities from the family driver repository.
artery:cmsis:at32f403,manufacturer_cmsis_driver,ArteryTek,ArteryTek AT32F403 CMSIS Driver,https://github.com/ArteryTek/AT32F403_CMSIS_Driver,main,2026-08-24T07:52:02+00:00,Exact device macro names and processor capabilities from the family driver repository.
artery:cmsis:at32f403a,manufacturer_cmsis_driver,ArteryTek,ArteryTek AT32F403A CMSIS Driver,https://github.com/ArteryTek/AT32F403A_407_CMSIS_Driver,main,2026-08-24T07:52:02+00:00,Exact device macro names and processor capabilities from the family driver repository.
artery:cmsis:at32f405,manufacturer_cmsis_driver,ArteryTek,ArteryTek AT32F405 CMSIS Driver,https://github.com/ArteryTek/AT32F402_405_CMSIS_Driver,main,2026-08-24T07:52:02+00:00,Exact device macro names and processor capabilities from the family driver repository.
artery:cmsis:at32f407,manufacturer_cmsis_driver,ArteryTek,ArteryTek AT32F407 CMSIS Driver,https://github.com/ArteryTek/AT32F403A_407_CMSIS_Driver,main,2026-08-24T07:52:02+00:00,Exact device macro names and processor capabilities from the family driver repository.
artery:cmsis:at32f413,manufacturer_cmsis_driver,ArteryTek,ArteryTek AT32F413 CMSIS Driver,https://github.com/ArteryTek/AT32F413_CMSIS_Driver,main,2026-08-24T07:52:02+00:00,Exact device macro names and processor capabilities from the family driver repository.
artery:cmsis:at32f415,manufacturer_cmsis_driver,ArteryTek,ArteryTek AT32F415 CMSIS Driver,https://github.com/ArteryTek/AT32F415_CMSIS_Driver,main,2026-08-24T07:52:02+00:00,Exact device macro names and processor capabilities from the family driver repository.
artery:cmsis:at32f421,manufacturer_cmsis_driver,ArteryTek,ArteryTek AT32F421 CMSIS Driver,https://github.com/ArteryTek/AT32F421_CMSIS_Driver,main,2026-08-24T07:52:02+00:00,Exact device macro names and processor capabilities from the family driver repository.
artery:cmsis:at32f4212,manufacturer_cmsis_driver,ArteryTek,ArteryTek AT32F4212 CMSIS Driver,https://github.com/ArteryTek/AT32F421_CMSIS_Driver,main,2026-08-24T07:52:02+00:00,Exact device macro names and processor capabilities from the family driver repository.
artery:cmsis:at32f422,manufacturer_cmsis_driver,ArteryTek,ArteryTek AT32F422 CMSIS Driver,https://github.com/ArteryTek/AT32F421_CMSIS_Driver,main,2026-08-24T07:52:02+00:00,Exact device macro names and processor capabilities from the family driver repository.
artery:cmsis:at32f423,manufacturer_cmsis_driver,ArteryTek,ArteryTek AT32F423 CMSIS Driver,https://github.com/ArteryTek/AT32F423_CMSIS_Driver,main,2026-08-24T07:52:02+00:00,Exact device macro names and processor capabilities from the family driver repository.
artery:cmsis:at32f425,manufacturer_cmsis_driver,ArteryTek,ArteryTek AT32F425 CMSIS Driver,https://github.com/ArteryTek/AT32F425_CMSIS_Driver,main,2026-08-24T07:52:02+00:00,Exact device macro names and processor capabilities from the family driver repository.
artery:cmsis:at32f426,manufacturer_cmsis_driver,ArteryTek,ArteryTek AT32F426 CMSIS Driver,https://www.arterytek.com/en/product/AT32F426.jsp,main,2026-08-24T07:52:02+00:00,Exact device macro names and processor capabilities from the family driver repository.
artery:cmsis:at32f435,manufacturer_cmsis_driver,ArteryTek,ArteryTek AT32F435 CMSIS Driver,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,main,2026-08-24T07:52:02+00:00,Exact device macro names and processor capabilities from the family driver repository.
artery:cmsis:at32f437,manufacturer_cmsis_driver,ArteryTek,ArteryTek AT32F437 CMSIS Driver,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,main,2026-08-24T07:52:02+00:00,Exact device macro names and processor capabilities from the family driver repository.
artery:cmsis:at32f455,manufacturer_cmsis_driver,ArteryTek,ArteryTek AT32F455 CMSIS Driver,https://github.com/ArteryTek/AT32F45x_CMSIS_Driver,main,2026-08-24T07:52:02+00:00,Exact device macro names and processor capabilities from the family driver repository.
artery:cmsis:at32f456,manufacturer_cmsis_driver,ArteryTek,ArteryTek AT32F456 CMSIS Driver,https://github.com/ArteryTek/AT32F45x_CMSIS_Driver,main,2026-08-24T07:52:02+00:00,Exact device macro names and processor capabilities from the family driver repository.
artery:cmsis:at32f457,manufacturer_cmsis_driver,ArteryTek,ArteryTek AT32F457 CMSIS Driver,https://github.com/ArteryTek/AT32F45x_CMSIS_Driver,main,2026-08-24T07:52:02+00:00,Exact device macro names and processor capabilities from the family driver repository.
artery:cmsis:at32f490,manufacturer_cmsis_driver,ArteryTek,ArteryTek AT32F490 CMSIS Driver,https://github.com/ArteryTek/AT32F490_CMSIS_Driver,main,2026-08-24T07:52:02+00:00,Exact device macro names and processor capabilities from the family driver repository.
artery:cmsis:at32l021,manufacturer_cmsis_driver,ArteryTek,ArteryTek AT32L021 CMSIS Driver,https://github.com/ArteryTek/AT32L021_CMSIS_Driver,main,2026-08-24T07:52:02+00:00,Exact device macro names and processor capabilities from the family driver repository.
artery:cmsis:at32m412,manufacturer_cmsis_driver,ArteryTek,ArteryTek AT32M412 CMSIS Driver,https://github.com/ArteryTek/AT32M412_416_CMSIS_Driver,main,2026-08-24T07:52:02+00:00,Exact device macro names and processor capabilities from the family driver repository.
artery:cmsis:at32m416,manufacturer_cmsis_driver,ArteryTek,ArteryTek AT32M416 CMSIS Driver,https://github.com/ArteryTek/AT32M412_416_CMSIS_Driver,main,2026-08-24T07:52:02+00:00,Exact device macro names and processor capabilities from the family driver repository.
artery:cmsis:at32wb415,manufacturer_cmsis_driver,ArteryTek,ArteryTek AT32WB415 CMSIS Driver,https://github.com/ArteryTek/AT32WB415_CMSIS_Driver,main,2026-08-24T07:52:02+00:00,Exact device macro names and processor capabilities from the family driver repository.
artery:datasheet:at32a403a,manufacturer_datasheet,ArteryTek,"AT32A403A Series pin definition, electrical characteristics and packaging information",https://www.arterytek.com/download/DS/DS_AT32A403A_V2.02_EN.pdf,2.02,2026-08-29T12:20:03+00:00,Direct PDF published by the Artery official document API.
artery:datasheet:at32a423,manufacturer_datasheet,ArteryTek,"AT32A423 Series pin definition, electrical characteristics and packaging information",https://www.arterytek.com/download/DS/DS_AT32A423_V2.01_EN.pdf,2.01,2026-08-29T12:20:03+00:00,Direct PDF published by the Artery official document API.
artery:datasheet:at32f011,manufacturer_datasheet,ArteryTek,"AT32F011 Series pin definition, electrical characteristics and packaging information",https://www.arterytek.com/download/DS/DS_AT32F011_V2.00_EN.pdf,2.00,2026-08-29T12:20:03+00:00,Direct PDF published by the Artery official document API.
artery:datasheet:at32f402,manufacturer_datasheet,ArteryTek,"AT32F402 Series pin definition, electrical characteristics and packaging information",https://www.arterytek.com/download/DS/DS_AT32F405_402_V2.03_EN.pdf,2.03,2026-08-29T12:20:03+00:00,Direct PDF published by the Artery official document API.
artery:datasheet:at32f403,manufacturer_datasheet,ArteryTek,AT32F403系列引脚定义、电气特性与封装特性,https://www.arterytek.com/download/DS/DS_AT32F403_V2.00_CH.pdf,2.00,2026-08-29T12:20:03+00:00,Direct PDF published by the Artery official document API.
artery:datasheet:at32f403a,manufacturer_datasheet,ArteryTek,"AT32F403A Series pin definition, electrical characteristics and packaging information",https://www.arterytek.com/download/DS/DS_AT32F403A_V2.04_EN.pdf,2.04,2026-08-29T12:20:03+00:00,Direct PDF published by the Artery official document API.
artery:datasheet:at32f405,manufacturer_datasheet,ArteryTek,"AT32F405 Series pin definition, electrical characteristics and packaging information",https://www.arterytek.com/download/DS/DS_AT32F405_402_V2.03_EN.pdf,2.03,2026-08-29T12:20:03+00:00,Direct PDF published by the Artery official document API.
artery:datasheet:at32f407,manufacturer_datasheet,ArteryTek,"AT32F407 Series pin definition, electrical characteristics and packaging information",https://www.arterytek.com/download/DS/DS_AT32F407_V2.04_EN.pdf,2.04,2026-08-29T12:20:03+00:00,Direct PDF published by the Artery official document API.
artery:datasheet:at32f413,manufacturer_datasheet,ArteryTek,"AT32F413 Series pin definition, electrical characteristics and packaging information",https://www.arterytek.com/download/DS/DS_AT32F413_V2.02_EN.pdf,2.02,2026-08-29T12:20:03+00:00,Direct PDF published by the Artery official document API.
artery:datasheet:at32f415,manufacturer_datasheet,ArteryTek,"AT32F415 Series pin definition, electrical characteristics and packaging information",https://www.arterytek.com/download/DS/DS_AT32F415_V2.02_EN.pdf,2.02,2026-08-29T12:20:03+00:00,Direct PDF published by the Artery official document API.
artery:datasheet:at32f421,manufacturer_datasheet,ArteryTek,"AT32F421 Series pin definition, electrical characteristics and packaging information",https://www.arterytek.com/download/DS/DS_AT32F421_V2.03_EN.pdf,2.03,2026-08-29T12:20:03+00:00,Direct PDF published by the Artery official document API.
artery:datasheet:at32f4212,manufacturer_datasheet,ArteryTek,"AT32F4212 Series pin definition, electrical characteristics and packaging information",https://www.arterytek.com/download/DS/DS_AT32F4212_V2.01_EN.pdf,2.01,2026-08-29T12:20:03+00:00,Direct PDF published by the Artery official document API.
artery:datasheet:at32f422,manufacturer_datasheet,ArteryTek,"AT32F422 Series pin definition, electrical characteristics and packaging information",https://www.arterytek.com/download/DS/DS_AT32F422_426_V2.02_EN.pdf,2.02,2026-08-29T12:20:03+00:00,Direct PDF published by the Artery official document API.
artery:datasheet:at32f423,manufacturer_datasheet,ArteryTek,"AT32F423 Series pin definition, electrical characteristics and packaging information",https://www.arterytek.com/download/DS/DS_AT32F423_V2.03_EN.pdf,2.03,2026-08-29T12:20:03+00:00,Direct PDF published by the Artery official document API.
artery:datasheet:at32f425,manufacturer_datasheet,ArteryTek,"AT32F425 Series pin definition, electrical characteristics and packaging information",https://www.arterytek.com/download/DS/DS_AT32F425_V2.04_EN.pdf,2.04,2026-08-29T12:20:03+00:00,Direct PDF published by the Artery official document API.
artery:datasheet:at32f426,manufacturer_datasheet,ArteryTek,"AT32F426 Series pin definition, electrical characteristics and packaging information",https://www.arterytek.com/download/DS/DS_AT32F422_426_V2.01_EN.pdf,2.01,2026-08-29T12:20:03+00:00,Direct PDF published by the Artery official document API.
artery:datasheet:at32f435,manufacturer_datasheet,ArteryTek,"AT32F435 Series pin definition, electrical characteristics and packaging information",https://www.arterytek.com/download/DS/DS_AT32F435_437_V2.30_EN.pdf,2.30,2026-08-29T12:20:03+00:00,Direct PDF published by the Artery official document API.
artery:datasheet:at32f437,manufacturer_datasheet,ArteryTek,"AT32F437 Series pin definition, electrical characteristics and packaging information",https://www.arterytek.com/download/DS/DS_AT32F435_437_V2.30_EN.pdf,2.30,2026-08-29T12:20:03+00:00,Direct PDF published by the Artery official document API.
artery:datasheet:at32f455,manufacturer_datasheet,ArteryTek,"AT32F455 Series pin definition, electrical characteristics and packaging information",https://www.arterytek.com/download/DS/DS_AT32F455_456_457_V2.01_EN.pdf,2.01,2026-08-29T12:20:03+00:00,Direct PDF published by the Artery official document API.
artery:datasheet:at32f456,manufacturer_datasheet,ArteryTek,"AT32F456 Series pin definition, electrical characteristics and packaging information",https://www.arterytek.com/download/DS/DS_AT32F455_456_457_V2.01_EN.pdf,2.01,2026-08-29T12:20:03+00:00,Direct PDF published by the Artery official document API.
artery:datasheet:at32f457,manufacturer_datasheet,ArteryTek,"AT32F457 Series pin definition, electrical characteristics and packaging information",https://www.arterytek.com/download/DS/DS_AT32F455_456_457_V2.01_EN.pdf,2.01,2026-08-29T12:20:03+00:00,Direct PDF published by the Artery official document API.
artery:datasheet:at32f490,manufacturer_datasheet,ArteryTek,"AT32F490 Series pin definition, electrical characteristics and packaging information",https://www.arterytek.com/download/DS/DS_AT32F490_V2.03_EN.pdf,2.03,2026-08-29T12:20:03+00:00,Direct PDF published by the Artery official document API.
artery:datasheet:at32l021,manufacturer_datasheet,ArteryTek,"AT32L021 Series pin definition, electrical characteristics and packaging information",https://www.arterytek.com/download/DS/DS_AT32L021_V2.02_EN.pdf,2.02,2026-08-29T12:20:03+00:00,Direct PDF published by the Artery official document API.
artery:datasheet:at32m412,manufacturer_datasheet,ArteryTek,"AT32M412 Series pin definition, electrical characteristics and packaging information",https://www.arterytek.com/download/DS/DS_AT32M412_416_V2.03_EN.pdf,2.03,2026-08-29T12:20:03+00:00,Direct PDF published by the Artery official document API.
artery:datasheet:at32m416,manufacturer_datasheet,ArteryTek,"AT32M416 Series pin definition, electrical characteristics and packaging information",https://www.arterytek.com/download/DS/DS_AT32M412_416_V2.03_EN.pdf,2.03,2026-08-29T12:20:03+00:00,Direct PDF published by the Artery official document API.
artery:datasheet:at32wb415,manufacturer_datasheet,ArteryTek,"AT32WB415 Series pin definition, electrical characteristics and packaging information",https://www.arterytek.com/download/DS/DS_AT32WB415_V2.02_EN.pdf,2.02,2026-08-29T12:20:03+00:00,Direct PDF published by the Artery official document API.
artery:product:at32a403a,manufacturer_product_page,ArteryTek,Artery AT32A403A product page,https://www.arterytek.com/en/product/AT32A403A.jsp,live,2026-08-24T07:52:02+00:00,Family resource profile and official product navigation.
artery:product:at32a423,manufacturer_product_page,ArteryTek,Artery AT32A423 product page,https://www.arterytek.com/en/product/AT32A423.jsp,live,2026-08-24T07:52:02+00:00,Family resource profile and official product navigation.
artery:product:at32f011,manufacturer_product_page,ArteryTek,Artery AT32F011 product page,https://www.arterytek.com/en/product/AT32F011.jsp,live,2026-08-24T07:52:02+00:00,Family resource profile and official product navigation.
artery:product:at32f402,manufacturer_product_page,ArteryTek,Artery AT32F402 product page,https://www.arterytek.com/en/product/AT32F402.jsp,live,2026-08-24T07:52:02+00:00,Family resource profile and official product navigation.
artery:product:at32f403,manufacturer_product_page,ArteryTek,Artery AT32F403 product page,https://www.arterytek.com/en/product/AT32F403.jsp,live,2026-08-24T07:52:02+00:00,Family resource profile and official product navigation.
artery:product:at32f403a,manufacturer_product_page,ArteryTek,Artery AT32F403A product page,https://www.arterytek.com/en/product/AT32F403A.jsp,live,2026-08-24T07:52:02+00:00,Family resource profile and official product navigation.
artery:product:at32f405,manufacturer_product_page,ArteryTek,Artery AT32F405 product page,https://www.arterytek.com/en/product/AT32F405.jsp,live,2026-08-24T07:52:02+00:00,Family resource profile and official product navigation.
artery:product:at32f407,manufacturer_product_page,ArteryTek,Artery AT32F407 product page,https://www.arterytek.com/en/product/AT32F407.jsp,live,2026-08-24T07:52:02+00:00,Family resource profile and official product navigation.
artery:product:at32f413,manufacturer_product_page,ArteryTek,Artery AT32F413 product page,https://www.arterytek.com/en/product/AT32F413.jsp,live,2026-08-24T07:52:02+00:00,Family resource profile and official product navigation.
artery:product:at32f415,manufacturer_product_page,ArteryTek,Artery AT32F415 product page,https://www.arterytek.com/en/product/AT32F415.jsp,live,2026-08-24T07:52:02+00:00,Family resource profile and official product navigation.
artery:product:at32f421,manufacturer_product_page,ArteryTek,Artery AT32F421 product page,https://www.arterytek.com/en/product/AT32F421.jsp,live,2026-08-24T07:52:02+00:00,Family resource profile and official product navigation.
artery:product:at32f4212,manufacturer_product_page,ArteryTek,Artery AT32F4212 product page,https://www.arterytek.com/en/product/AT32F4212.jsp,live,2026-08-24T07:52:02+00:00,Family resource profile and official product navigation.
artery:product:at32f422,manufacturer_product_page,ArteryTek,Artery AT32F422 product page,https://www.arterytek.com/en/product/AT32F422.jsp,live,2026-08-24T07:52:02+00:00,Family resource profile and official product navigation.
artery:product:at32f423,manufacturer_product_page,ArteryTek,Artery AT32F423 product page,https://www.arterytek.com/en/product/AT32F423.jsp,live,2026-08-24T07:52:02+00:00,Family resource profile and official product navigation.
artery:product:at32f425,manufacturer_product_page,ArteryTek,Artery AT32F425 product page,https://www.arterytek.com/en/product/AT32F425.jsp,live,2026-08-24T07:52:02+00:00,Family resource profile and official product navigation.
artery:product:at32f426,manufacturer_product_page,ArteryTek,Artery AT32F426 product page,https://www.arterytek.com/en/product/AT32F426.jsp,live,2026-08-24T07:52:02+00:00,Family resource profile and official product navigation.
artery:product:at32f435,manufacturer_product_page,ArteryTek,Artery AT32F435 product page,https://www.arterytek.com/en/product/AT32F435.jsp,live,2026-08-24T07:52:02+00:00,Family resource profile and official product navigation.
artery:product:at32f437,manufacturer_product_page,ArteryTek,Artery AT32F437 product page,https://www.arterytek.com/en/product/AT32F437.jsp,live,2026-08-24T07:52:02+00:00,Family resource profile and official product navigation.
artery:product:at32f455,manufacturer_product_page,ArteryTek,Artery AT32F455 product page,https://www.arterytek.com/en/product/AT32F455.jsp,live,2026-08-24T07:52:02+00:00,Family resource profile and official product navigation.
artery:product:at32f456,manufacturer_product_page,ArteryTek,Artery AT32F456 product page,https://www.arterytek.com/en/product/AT32F456.jsp,live,2026-08-24T07:52:02+00:00,Family resource profile and official product navigation.
artery:product:at32f457,manufacturer_product_page,ArteryTek,Artery AT32F457 product page,https://www.arterytek.com/en/product/AT32F457.jsp,live,2026-08-24T07:52:02+00:00,Family resource profile and official product navigation.
artery:product:at32f490,manufacturer_product_page,ArteryTek,Artery AT32F490 product page,https://www.arterytek.com/en/product/AT32F490.jsp,live,2026-08-24T07:52:02+00:00,Family resource profile and official product navigation.
artery:product:at32l021,manufacturer_product_page,ArteryTek,Artery AT32L021 product page,https://www.arterytek.com/en/product/AT32L021.jsp,live,2026-08-24T07:52:02+00:00,Family resource profile and official product navigation.
artery:product:at32m412,manufacturer_product_page,ArteryTek,Artery AT32M412 product page,https://www.arterytek.com/en/product/AT32M412.jsp,live,2026-08-24T07:52:02+00:00,Family resource profile and official product navigation.
artery:product:at32m416,manufacturer_product_page,ArteryTek,Artery AT32M416 product page,https://www.arterytek.com/en/product/AT32M416.jsp,live,2026-08-24T07:52:02+00:00,Family resource profile and official product navigation.
artery:product:at32wb415,manufacturer_product_page,ArteryTek,Artery AT32WB415 product page,https://www.arterytek.com/en/product/AT32WB415.jsp,live,2026-08-24T07:52:02+00:00,Family resource profile and official product navigation.
artery:reference_manual:at32a403a,manufacturer_reference_manual,ArteryTek,A complete description of peripherals and registers for AT32A403A,https://www.arterytek.com/download/RM/RM_AT32A403A_V2.02_EN.pdf,2.02,2026-08-29T12:20:03+00:00,Direct PDF published by the Artery official document API.
